True_Label,Mech_Prob_Normal,Bio_Prob_Normal,Fused_Prob_Normal,Mech_Prob_Scar,Bio_Prob_Scar,Fused_Prob_Scar,Mech_Prob_Inflamed,Bio_Prob_Inflamed,Fused_Prob_Inflamed,Mech_Prob_Tumor,Bio_Prob_Tumor,Fused_Prob_Tumor,Fused_Predicted_Label
0,0.86508924,0.552604,0.994938,0.0073982505,0.4262002,0.00067055563,0.112486385,0.00765325,0.00025955043,0.015026154,0.013542523,0.0041318936,0
0,0.23754933,0.6002225,0.7287369,0.082119904,0.3644644,0.23812935,0.6165199,0.005888954,0.02799432,0.06381085,0.02942415,0.005139391,0
0,0.5305222,0.29112154,0.8383438,0.0070028678,0.6622899,0.04518821,0.4573719,0.014622822,0.108532645,0.0051029595,0.03196571,0.007935347,0
0,0.36777177,0.4483091,0.96394205,0.019481722,0.51520157,0.0026421554,0.5967552,0.003073173,0.002365604,0.015991267,0.033416152,0.031050254,0
0,0.5024357,0.0998877,0.31691313,0.0058719693,0.579817,0.013650122,0.4842216,0.09334396,0.6306626,0.007470819,0.22695129,0.03877411,2
0,0.4059813,0.7217908,0.9730147,0.03932718,0.26148573,0.021161092,0.49549508,0.0036048398,0.0017981349,0.0591964,0.013118664,0.00402601,0
1,0.021470359,0.30531293,0.0117631685,0.4761274,0.26227525,0.9022846,0.014787096,0.21666746,0.030845502,0.4876152,0.2157444,0.055106748,1
1,0.009803888,0.09817097,0.005940142,0.84062016,0.26382762,0.87577295,0.0062550446,0.2623126,0.044637777,0.14332092,0.37568885,0.073649205,1
1,0.018436328,0.38670945,0.0066475263,0.8120614,0.54884595,0.9820963,0.008000223,0.019625165,0.0033388555,0.16150208,0.044819433,0.0079172505,1
1,0.060190123,0.17073233,0.023718119,0.2504377,0.2291224,0.014489645,0.018680943,0.27597302,0.0077733793,0.67069125,0.32417226,0.9540189,3
1,0.10910551,0.6420144,0.2903424,0.24894002,0.2948141,0.67884576,0.034968484,0.027660925,0.0074235885,0.6069859,0.035510514,0.023388203,1
1,0.036106363,0.50592625,0.2775375,0.68346167,0.20035842,0.52789485,0.0102293,0.072104916,0.038526904,0.2702027,0.2216104,0.15604073,1
1,0.112598225,0.11028985,0.09651158,0.12606747,0.8328492,0.8594586,0.46811873,0.022743242,0.020307079,0.2932156,0.03411767,0.02372267,1
1,0.05588469,0.14114438,0.035010505,0.49706474,0.6475955,0.8228961,0.013392608,0.06622647,0.021315062,0.43365797,0.14503367,0.12077837,1
1,0.016584376,0.042626895,0.010729866,0.7063449,0.66037476,0.9844968,0.009156733,0.08621443,0.0030819573,0.26791403,0.21078393,0.0016913379,1
1,0.013817919,0.2729402,0.009131113,0.6292609,0.24362755,0.7280445,0.012325176,0.24369976,0.022870598,0.344596,0.23973247,0.23995376,1
1,0.02895705,0.03291325,0.014824259,0.84061337,0.65507376,0.9618904,0.005366124,0.0584495,0.004501137,0.12506345,0.25356346,0.018784162,1
1,0.021735126,0.05826996,0.010974848,0.2076982,0.10731564,0.47762617,0.015060723,0.51871884,0.020144915,0.7555059,0.31569558,0.4912541,3
1,0.053721644,0.39410454,0.024383947,0.6138274,0.40584248,0.91875935,0.0172049,0.084442765,0.011245012,0.31524602,0.115610205,0.045611713,1
1,0.026862334,0.17960629,0.007226462,0.39487094,0.723066,0.95482177,0.017911192,0.015933797,0.011692489,0.56035554,0.081394,0.026259243,1
1,0.012474824,0.32091817,0.008664941,0.9429914,0.36922953,0.9722832,0.007864758,0.13161507,0.01154358,0.036669046,0.17823727,0.007508336,1
2,0.15371737,0.061722677,0.14989232,0.5501913,0.34824878,0.14808568,0.20097427,0.11341977,0.4758184,0.095117114,0.47660875,0.22620359,2
2,0.28168297,0.027785957,0.0020028078,0.013303134,0.008279422,0.0019816684,0.6637105,0.17778638,0.99077004,0.041303385,0.78614825,0.0052454798,2
2,0.073918656,0.015888259,0.002805024,0.02843388,0.014996976,0.0011320433,0.8918718,0.41563493,0.9876669,0.005775604,0.5534799,0.008395979,2
2,0.11182459,0.017685274,0.029343907,0.09712668,0.009286157,0.010186886,0.70180124,0.20384069,0.88896865,0.089247525,0.7691879,0.07150058,2
2,0.43259487,0.021619448,0.004863182,0.019464705,0.030783394,0.0018096354,0.49203,0.4600624,0.9893799,0.05591043,0.48753482,0.0039472794,2
2,0.17959689,0.016670045,0.018820457,0.043300886,0.048475306,0.027092868,0.7478053,0.34543857,0.8489205,0.029296916,0.5894161,0.10516612,2
2,0.44745207,0.03146882,0.36737773,0.077029586,0.50447434,0.07234774,0.4234999,0.07517613,0.4619133,0.052018415,0.38888073,0.09836121,2
2,0.43033606,0.04429888,0.038505666,0.06057019,0.006625873,0.005170833,0.38524383,0.4097394,0.78644836,0.12384993,0.5393359,0.16987517,2
2,0.86502475,0.027607083,0.0141704995,0.0043604737,0.032741204,0.0015672442,0.12684248,0.27939457,0.9700133,0.0037723067,0.6602571,0.014248945,2
2,0.70033425,0.05134972,0.05404376,0.011409486,0.065358914,0.0061607673,0.26589125,0.2799881,0.90600216,0.02236492,0.60330325,0.03379328,2
2,0.6289005,0.023753105,0.12205143,0.024895873,0.011981383,0.0055002277,0.32636994,0.42443103,0.83748996,0.019833699,0.5398345,0.034958377,2
2,0.09339428,0.008586174,0.06946054,0.05177433,0.0072968407,0.01925544,0.17216158,0.45868388,0.2504367,0.6826698,0.5254331,0.6608473,3
2,0.29390892,0.01743177,0.025792476,0.051584013,0.01122126,0.0058002407,0.47397852,0.47152156,0.9186699,0.18052855,0.4998254,0.049737345,2
2,0.19532907,0.017839279,0.00035723764,0.012923804,0.0025454652,0.00030103902,0.7605171,0.32208803,0.99794686,0.031229982,0.65752727,0.0013949461,2
3,0.29141408,0.050001957,0.049151935,0.07249578,0.26613432,0.026946967,0.38573337,0.248662,0.53398514,0.25035673,0.43520173,0.38991594,2
3,0.15453915,0.06987791,0.30942473,0.3001044,0.10149572,0.10172131,0.10450776,0.08350064,0.022042807,0.44084865,0.7451258,0.5668111,3
3,0.34112796,0.036333654,0.06736616,0.11417669,0.11727468,0.055118382,0.22868271,0.2750459,0.020692838,0.31601268,0.5713457,0.8568226,3
3,0.5074445,0.051182013,0.15410362,0.042726785,0.3396387,0.04502425,0.212803,0.30978507,0.16787025,0.23702571,0.29939422,0.6330018,3
3,0.23518261,0.098828934,0.008692798,0.021289628,0.012207503,0.012319403,0.5540959,0.20822144,0.9324109,0.18943182,0.6807421,0.04657688,2
3,0.050478995,0.033994563,0.021690246,0.089842245,0.11605431,0.0037161992,0.037159882,0.027206257,0.00105752,0.82251894,0.82274485,0.97353613,3
3,0.11807903,0.60593104,0.15886258,0.37030917,0.3793231,0.8350794,0.026262537,0.0026458306,0.001292544,0.48534924,0.0121000735,0.0047655194,1
3,0.7307876,0.09787753,0.32405168,0.011653593,0.07691147,0.01191691,0.18777083,0.13479562,0.4839959,0.069788,0.6904154,0.18003552,2
3,0.14679244,0.043202758,0.019452315,0.17440107,0.016550899,0.0006358576,0.0236765,0.23142269,0.00097423623,0.65512997,0.7088236,0.9789375,3
3,0.0037229278,0.05219246,0.011018712,0.0042648036,0.008133343,0.011183085,0.0031676423,0.3527881,0.007045613,0.9888446,0.5868861,0.9707526,3
3,0.034221955,0.017839279,0.018582275,0.37510696,0.0025454652,0.0051883217,0.01408276,0.32208803,0.042760793,0.5765883,0.65752727,0.93346864,3
3,0.02651244,0.05219246,0.021293584,0.21189883,0.008133343,0.005756382,0.010684596,0.3527881,0.009642345,0.75090414,0.5868861,0.9633077,3
3,0.05438884,0.021273773,0.021605859,0.020666374,0.015718954,0.009584859,0.10278313,0.28271258,0.7256705,0.8221617,0.68029475,0.24313876,2
3,0.07045037,0.014018735,0.005945958,0.3494991,0.009420936,0.0028649387,0.026565775,0.22141695,0.0062916176,0.55348474,0.75514346,0.9848975,3
3,0.026310652,0.05219246,0.021233195,0.13636628,0.008133343,0.008989768,0.044695105,0.3527881,0.009924771,0.792628,0.5868861,0.9598522,3
3,0.009857782,0.0013222442,0.024414012,0.36709607,0.0036682133,0.03716268,0.011265112,0.003911626,0.013045853,0.61178106,0.9910978,0.92537737,3
3,0.021941636,0.02562871,0.009840495,0.030141938,0.010943658,0.20547564,0.018211585,0.36388797,0.060913898,0.9297048,0.59953976,0.72377,3
3,0.0087341685,0.009129166,0.0033333537,0.01366056,0.0035448577,0.0052523045,0.013874566,0.32020003,0.0037993223,0.96373063,0.6671259,0.987615,3
3,0.18873,0.14256792,0.10963662,0.049562342,0.1329253,0.08265732,0.6310647,0.0520705,0.39912748,0.13064294,0.67243624,0.40857857,3
3,0.01806307,0.0709054,0.022356506,0.018814217,0.06184528,0.0068064583,0.053433664,0.035489213,0.0011283582,0.90968907,0.8317601,0.96970874,3
3,0.12261264,0.022261703,0.021505864,0.06134065,0.026235377,0.08323564,0.061516546,0.46985912,0.035016812,0.7545302,0.48164374,0.8602417,3
3,0.10378881,0.37807402,0.0771444,0.12523587,0.40526757,0.68381673,0.04956798,0.08809863,0.014760314,0.7214073,0.1285598,0.2242786,1
3,0.041533463,0.053924344,0.0356757,0.077532925,0.08524512,0.0792053,0.34677082,0.30612972,0.032818474,0.5341629,0.5547008,0.8523005,3
3,0.039440542,0.029412944,0.0049100486,0.020491635,0.0318135,0.024670413,0.022538472,0.30211434,0.0061282716,0.9175294,0.63665926,0.9642912,3
3,0.015570735,0.3089131,0.031414617,0.029377183,0.19913094,0.21094613,0.04725308,0.060106434,0.0016814237,0.90779907,0.43184948,0.75595784,3
3,0.0822799,0.01766267,0.01956964,0.11152482,0.009141856,0.018280912,0.27181175,0.17418203,0.068314165,0.53438354,0.7990135,0.89383525,3
3,0.036102872,0.030597385,0.017403176,0.38247266,0.032846652,0.020761576,0.01747496,0.06477968,0.007445796,0.56394947,0.8717763,0.95438945,3
3,0.006390865,0.010650613,0.007744325,0.033210494,0.025193308,0.017452473,0.008171442,0.50126964,0.0070681064,0.95222723,0.4628864,0.9677351,3
3,0.039977394,0.033632126,0.012476854,0.030742725,0.0243834,0.0031305556,0.08781398,0.3235718,0.043088995,0.84146595,0.6184127,0.9413036,3
3,0.019688686,0.010152118,0.011159217,0.16254783,0.001528275,0.0042780736,0.021351537,0.41886154,0.0036943476,0.79641193,0.5694581,0.98086846,3
3,0.004730232,0.015101564,0.0041461727,0.015973937,0.009892313,0.006006048,0.005604629,0.4226997,0.0028244238,0.97369117,0.55230653,0.98702335,3
3,0.009122113,0.012885584,0.004194052,0.1338084,0.004008365,0.010097757,0.011345344,0.2779425,0.0071146563,0.8457241,0.7051636,0.9785935,3
3,0.002324151,0.007223355,0.0064192577,0.00992778,0.011924422,0.012490419,0.0049751876,0.15461266,0.006164836,0.98277295,0.8262396,0.9749254,3
0,0.85968006,0.58402586,0.99353445,0.007494577,0.40408102,0.0028501682,0.12176379,0.0009706918,0.0013633027,0.011061509,0.0109224245,0.0022520272,0
0,0.6856552,0.4982574,0.9619354,0.013764098,0.45967406,0.012123137,0.289437,0.010862291,0.016330454,0.011143709,0.031206239,0.009610911,0
0,0.745956,0.15755565,0.8645296,0.024519624,0.020378787,0.011469642,0.17813584,0.019446345,0.0693274,0.05138855,0.8026193,0.054673303,0
0,0.76215476,0.57993776,0.9554944,0.012823028,0.39522043,0.018786987,0.1779382,0.0026760823,0.010035202,0.047083966,0.022165755,0.015683422,0
0,0.35182855,0.92905456,0.85811746,0.060784943,0.06695034,0.12999824,0.35612008,0.0004476924,0.0013603149,0.23126641,0.003547376,0.010524008,0
0,0.7211218,0.098508455,0.43241858,0.01435999,0.122614525,0.02821513,0.25149244,0.2598497,0.51457566,0.013025805,0.5190273,0.02479054,2
0,0.58017766,0.87827957,0.97903407,0.012429989,0.11494043,0.008094575,0.38188094,0.00042929506,0.0014579775,0.02551142,0.006350695,0.011413354,0
0,0.31392977,0.4788722,0.5727059,0.08918603,0.4798933,0.3398385,0.31514147,0.006538349,0.033545263,0.28174272,0.034696147,0.053910304,0
0,0.2311503,0.51558393,0.76914144,0.030837286,0.4168496,0.13433355,0.7178479,0.0052675055,0.07317884,0.02016454,0.06229899,0.02334616,0
0,0.23809358,0.42202562,0.187408,0.18025307,0.37621468,0.5260649,0.3228574,0.03890494,0.037710086,0.2587959,0.16285472,0.24881706,1
0,0.5012797,0.642836,0.9440217,0.0557007,0.13410416,0.03662607,0.14016864,0.0015107255,0.0038351011,0.302851,0.22154915,0.015517098,0
0,0.4202989,0.48358798,0.89657223,0.025793642,0.49520174,0.06781741,0.5401035,0.0033866137,0.025368255,0.013803961,0.017823678,0.010242084,0
0,0.3139915,0.5802832,0.270477,0.1536121,0.2224731,0.32956046,0.21300569,0.017862659,0.0289835,0.3193907,0.17938097,0.37097913,3
0,0.37857205,0.38119435,0.8805792,0.06287579,0.55974996,0.06342371,0.30346116,0.009016271,0.0054752175,0.255091,0.05003942,0.050521903,0
0,0.4422863,0.8957801,0.971186,0.11983266,0.100014016,0.017932054,0.41048545,0.00033392233,0.0033416017,0.027395602,0.0038719387,0.0075403205,0
1,0.008110868,0.14259018,0.0050911466,0.7936169,0.7197844,0.92581874,0.012055574,0.04345756,0.014735353,0.18621668,0.094167925,0.05435478,1
1,0.01918323,0.50919497,0.003544361,0.48529148,0.45471126,0.98119795,0.045629375,0.0022556353,0.0033177822,0.44989595,0.033838205,0.011940003,1
1,0.01632854,0.23789787,0.019161778,0.9061462,0.27932587,0.9158367,0.023794007,0.21474981,0.020667892,0.053731214,0.26802644,0.044333596,1
1,0.01525485,0.16175596,0.009213288,0.9198319,0.78505516,0.98047495,0.013698095,0.0023728935,0.0044182558,0.051215183,0.05081598,0.00589348,1
1,0.014933346,0.45692247,0.008308964,0.81498116,0.31787008,0.9545984,0.014824165,0.071530715,0.008305252,0.15526134,0.15367675,0.028787326,1
1,0.06065824,0.58277476,0.020109229,0.06389976,0.2727611,0.30383536,0.010806335,0.055406153,0.0030468202,0.86463565,0.08905798,0.67300856,3
1,0.090411894,0.3194003,0.29572582,0.13122056,0.3096277,0.37069517,0.019246874,0.023564776,0.029042963,0.75912064,0.34740716,0.30453604,1
1,0.27895585,0.37176806,0.7060626,0.28693247,0.5869521,0.17850956,0.04542229,0.0054482417,0.086221255,0.38868946,0.03583165,0.029206594,0
1,0.12254479,0.37299657,0.113085315,0.29407743,0.5976408,0.81597406,0.040719427,0.0038237977,0.03330177,0.5426584,0.025538856,0.03763889,1
1,0.029689943,0.27114052,0.020569574,0.26132956,0.18656555,0.5233997,0.081043914,0.0022069565,0.0058468166,0.62793654,0.5400869,0.4501838,1
1,0.11954327,0.07481941,0.02329357,0.4488257,0.06757312,0.105482385,0.32453978,0.23903589,0.24545701,0.10709126,0.61857164,0.62576705,3
1,0.0319665,0.49634632,0.024308082,0.6684346,0.4891575,0.9300643,0.032666937,0.002608811,0.021080453,0.26693195,0.011887396,0.02454715,1
1,0.015942607,0.12716225,0.005597128,0.49599186,0.58164775,0.85638463,0.0151117295,0.11639726,0.006697882,0.4729538,0.17479275,0.13132039,1
1,0.026742082,0.14206521,0.01097411,0.60988104,0.38804573,0.9476679,0.01963402,0.021453744,0.006250621,0.34374285,0.4484353,0.035107393,1
1,0.022297658,0.5987108,0.030895207,0.8035653,0.34437582,0.8862001,0.02384799,0.018019509,0.020810638,0.15028904,0.038893905,0.06209411,1
2,0.33710095,0.020617515,0.044488233,0.031201672,0.10816624,0.006364981,0.6065591,0.38166437,0.92174214,0.025138235,0.48955187,0.027404588,2
2,0.7005178,0.018793035,0.013974215,0.03313332,0.016382772,0.0034468914,0.20006457,0.45607418,0.9395755,0.0662844,0.50875,0.04300345,2
2,0.55992305,0.011913873,0.0034791275,0.019661333,0.02976891,0.00067889446,0.35827267,0.4088978,0.98079365,0.062142957,0.54941946,0.01504829,2
2,0.18082952,0.010658471,0.0019728355,0.07075788,0.010514143,0.0010575952,0.71833026,0.06932957,0.99151117,0.030082246,0.90949786,0.005458365,2
2,0.32552806,0.024053846,0.1291817,0.03507329,0.08221956,0.06146131,0.6153183,0.17507356,0.67986083,0.024080371,0.7186531,0.12949619,2
2,0.6955861,0.03021669,0.006898173,0.013676837,0.012799993,0.0025049425,0.2829479,0.486435,0.9761707,0.007789152,0.47054824,0.014426182,2
2,0.6813334,0.0120153595,0.018755239,0.027147388,0.0051516523,0.0032231212,0.22790413,0.31616065,0.9013193,0.063615054,0.66667235,0.07670222,2
2,0.46918496,0.007924747,0.0031084956,0.015284291,0.014070627,0.0005726381,0.4996664,0.4285833,0.99122876,0.015864283,0.5494214,0.0050900793,2
2,0.48156214,0.09744259,0.10118673,0.022986855,0.09968919,0.006923416,0.48108688,0.32199752,0.8746978,0.014364171,0.48087072,0.01719203,2
2,0.32133934,0.15029149,0.30145448,0.01133775,0.44796577,0.1001776,0.6517258,0.06531563,0.5710042,0.015597075,0.33642712,0.027363747,2
2,0.1186109,0.018770173,0.037244666,0.07046114,0.017209047,0.009584318,0.74893326,0.59085786,0.9223161,0.061994653,0.37316287,0.03085496,2
2,0.09889497,0.006002379,0.007839344,0.06174121,0.010016809,0.0072518936,0.44423166,0.28002763,0.86133784,0.3951322,0.70395315,0.12357098,2
2,0.016083313,0.017415226,0.011982309,0.04901545,0.006826767,0.06445989,0.22217563,0.21484312,0.3089313,0.71272564,0.7609149,0.6146265,3
2,0.07678391,0.008298759,0.010867072,0.05486829,0.010950035,0.0059910454,0.33854827,0.19029218,0.7616595,0.5297996,0.790459,0.22148235,2
3,0.09123842,0.44610256,0.044286545,0.13131781,0.2701614,0.7289509,0.04405521,0.08224344,0.009883833,0.73338854,0.20149264,0.21687868,1
3,0.09030679,0.015239987,0.026574755,0.051649354,0.031202942,0.04129095,0.18352178,0.56981003,0.19347623,0.67452204,0.38374704,0.7386581,3
3,0.05849857,0.0979291,0.020290768,0.030747905,0.04925746,0.0637473,0.3284134,0.26710775,0.33771762,0.5823401,0.58570564,0.5782443,3
3,0.08007234,0.024156932,0.026496738,0.3195809,0.03419944,0.031913806,0.066716865,0.5619371,0.11751988,0.5336299,0.37970653,0.8240695,3
3,0.010929516,0.035393294,0.0017287254,0.024852132,0.06337675,0.023940895,0.03086535,0.23912212,0.012253435,0.93335307,0.6621078,0.96207696,3
3,0.0073872805,0.0061275843,0.009358776,0.13081771,0.009842099,0.0030712266,0.007333225,0.14322314,0.022391906,0.8544618,0.84080714,0.96517813,3
3,0.046565507,0.0061275843,0.010305727,0.11915889,0.009842099,0.004490779,0.057880152,0.14322314,0.01870348,0.7763955,0.84080714,0.9665,3
3,0.031833917,0.007978956,0.008366064,0.12105028,0.004750773,0.005116503,0.017990688,0.4525648,0.0076538594,0.8291251,0.53470546,0.97886354,3
3,0.024374437,0.006800133,0.01641424,0.44106013,0.010991303,0.19855855,0.04069628,0.25232303,0.024458881,0.49386916,0.72988546,0.76056826,3
3,0.019869778,0.0060346783,0.011440743,0.014303276,0.010046059,0.0043083094,0.012884477,0.044971574,0.016583059,0.9529425,0.9389477,0.9676679,3
3,0.011628438,0.021623403,0.016430343,0.17249867,0.022858156,0.22035559,0.012147774,0.48791975,0.02238573,0.8037251,0.46759868,0.74082834,3
3,0.116198204,0.016348338,0.023470595,0.26669773,0.027367514,0.020062199,0.3599651,0.62581503,0.8172678,0.25713897,0.33046913,0.13919945,2
3,0.06370242,0.06452836,0.016232707,0.13530838,0.028713156,0.017532183,0.014974234,0.18879202,0.00750611,0.7860149,0.71796644,0.9587291,3
3,0.18194094,0.14023551,0.13597444,0.25862926,0.2519917,0.0380655,0.038960252,0.12935577,0.031854283,0.52046955,0.47841707,0.7941057,3
3,0.01529593,0.0035128794,0.0023911775,0.05820491,0.002047448,0.00093765894,0.013751869,0.056631934,0.000634133,0.91274726,0.93780774,0.996037,3
3,0.06395258,0.08658452,0.009887805,0.23048052,0.020583514,0.0045492114,0.018169796,0.10138331,0.0014411785,0.6873971,0.79144865,0.9841218,3
3,0.016814316,0.2043356,0.0035593517,0.029098254,0.22149578,0.17383823,0.18855852,0.32966632,0.0095802145,0.7655289,0.24450234,0.81302226,3
3,0.008431171,0.055272646,0.0036718373,0.19901696,0.053546887,0.121742174,0.021710891,0.29703397,0.020528693,0.77084094,0.59414643,0.8540573,3
3,0.040135417,0.003996773,0.07702206,0.032743253,0.024841655,0.016843984,0.013219113,0.21518555,0.08205462,0.91390216,0.7559761,0.82407933,3
3,0.042589854,0.022904223,0.030173987,0.012436217,0.07597464,0.014270711,0.057326235,0.28985795,0.06555304,0.8876476,0.61126316,0.89000225,3
3,0.008961225,0.029468179,0.03044577,0.012764826,0.044597633,0.0075035095,0.058956005,0.36519852,0.08529937,0.9193179,0.56073564,0.8767513,3
3,0.01660761,0.006667237,0.016684184,0.70001405,0.011379963,0.18392833,0.016718375,0.26009294,0.031674247,0.26665995,0.7218599,0.76771325,3
3,0.0110190995,0.010563206,0.0056669367,0.02953496,0.009269677,0.0060488996,0.0051046032,0.17538907,0.005492977,0.9543413,0.8047781,0.98279124,3
3,0.029098619,0.0032280367,0.007390117,0.40496945,0.011783157,0.025454232,0.011185648,0.018367968,0.0034635577,0.55474627,0.9666208,0.96369207,3
3,0.018826822,0.0075872405,0.008344946,0.41119677,0.012212296,0.020801287,0.012890302,0.20773768,0.0068540536,0.5570861,0.7724628,0.96399975,3
3,0.06259458,0.004616181,0.004440908,0.42975345,0.003263376,0.016422102,0.04684653,0.083048925,0.0050694146,0.46080548,0.90907156,0.97406757,3
3,0.0124107,0.055075664,0.013516441,0.2595381,0.020473644,0.16821113,0.008395492,0.28614494,0.012652139,0.71965563,0.6383057,0.8056203,3
3,0.0053236745,0.0034006592,0.0057004504,0.24721368,0.001846431,0.022202874,0.010107513,0.02048869,0.009269176,0.7373551,0.97426426,0.9628275,3
3,0.0007656426,0.0064070886,0.0024037645,0.010126564,0.0070739626,0.036374938,0.0011569636,0.02541868,0.0040658293,0.9879508,0.9611003,0.9571554,3
3,0.004247289,0.005150073,0.004514274,0.040714107,0.0065336986,0.018290464,0.0044540116,0.07921044,0.006044305,0.9505846,0.9091058,0.971151,3
3,0.00021075581,0.010986562,0.0042753485,0.0026952033,0.02367055,0.056214552,0.0010786718,0.4168296,0.006049612,0.99601537,0.5485133,0.9334604,3
3,0.0031946965,0.0029211417,0.0065362304,0.061864473,0.005230998,0.012667669,0.0041177,0.018493747,0.0059955353,0.93082315,0.97335416,0.97480047,3
3,0.0020951182,0.0044290796,0.0037965525,0.008680448,0.0072778016,0.00881522,0.0037345006,0.12001653,0.00676695,0.98548996,0.8682766,0.98062134,3
0,0.33564976,0.5158967,0.46488923,0.069052696,0.3484424,0.48471707,0.21809216,0.026209256,0.020668108,0.37720543,0.10945167,0.02972551,1
0,0.7945353,0.49876985,0.96034986,0.005743433,0.44392824,0.018858556,0.19339387,0.009341183,0.017530322,0.006327402,0.047960807,0.0032613701,0
0,0.36709243,0.5206965,0.9226543,0.051522344,0.44011283,0.049020223,0.4537633,0.016357966,0.007941839,0.127622,0.022832748,0.020383634,0
0,0.75094783,0.6390888,0.9832347,0.011920718,0.35206446,0.007951753,0.22937874,0.0013805582,0.0057971934,0.007752658,0.0074661663,0.003016347,0
0,0.87273854,0.18430656,0.97778577,0.0050929957,0.3311476,0.0045467257,0.10474642,0.09393254,0.008117304,0.01742201,0.39061332,0.009550236,0
0,0.44959992,0.8152529,0.9616744,0.041128647,0.17661703,0.032811157,0.4588088,0.0030709233,0.0014645243,0.050462686,0.005059225,0.0040498734,0
0,0.1553888,0.6545743,0.8510431,0.016119305,0.26855987,0.04073184,0.7223196,0.0138048185,0.038894415,0.10617231,0.06306099,0.06933064,0
0,0.83005255,0.755368,0.9901738,0.008348724,0.22067872,0.0012410778,0.14703695,0.0051282523,0.0018794325,0.01456177,0.018825062,0.006705663,0
0,0.45414677,0.016422072,0.039173417,0.048639566,0.03930108,0.0017825927,0.3028536,0.030924942,0.052435122,0.19436006,0.9133519,0.90660876,3
0,0.6709673,0.76678383,0.96141684,0.008408664,0.19108038,0.014497638,0.3048075,0.0050114943,0.013984258,0.015816526,0.037124276,0.010101287,0
0,0.046506815,0.55027735,0.07657857,0.47156358,0.1050275,0.6482188,0.13927665,0.009751143,0.017698787,0.34265298,0.334944,0.2575038,1
0,0.6113938,0.3195653,0.9744867,0.015557391,0.65505534,0.0041711824,0.18951818,0.011508155,0.0004919359,0.1835306,0.013871257,0.020850128,0
0,0.008181628,0.7028973,0.005143215,0.13195463,0.27453384,0.9775173,0.017162351,0.00531569,0.0042343023,0.8427013,0.01725321,0.013105148,1
0,0.61232954,0.82540834,0.9221528,0.028679136,0.12758929,0.045175932,0.3099896,0.0051036943,0.011363004,0.049001742,0.041898582,0.02130827,0
1,0.016448267,0.089045316,0.011417439,0.61218846,0.14890525,0.8431557,0.020703496,0.0069442457,0.004982622,0.3506598,0.7551052,0.14044432,1
1,0.011885801,0.38868308,0.0017440331,0.8604474,0.5014711,0.9874697,0.008527344,0.04253421,0.0024345715,0.11913941,0.0673116,0.008351771,1
1,0.011120776,0.421835,0.003041552,0.8014126,0.5317153,0.96995354,0.0119995605,0.016514653,0.004975586,0.17546706,0.029935125,0.022029286,1
1,0.03214295,0.11756722,0.0018016098,0.7214648,0.49592417,0.9850032,0.017354336,0.045833092,0.0038350602,0.22903796,0.3406755,0.009360125,1
1,0.01327731,0.6001341,0.009474051,0.8304141,0.3880834,0.9666454,0.0077196704,0.00179888,0.00483891,0.14858896,0.009983663,0.01904157,1
1,0.18971236,0.5902632,0.14088927,0.24682315,0.3734461,0.6517646,0.00841898,0.011792332,0.004039475,0.55504555,0.024498373,0.2033067,1
1,0.26449448,0.13320011,0.14440964,0.3985309,0.6582653,0.22852142,0.12238202,0.025647545,0.03161073,0.2145926,0.18288705,0.5954582,3
1,0.19291177,0.16036843,0.29985127,0.0068136044,0.5822997,0.013079521,0.4495071,0.026354883,0.026870739,0.35076755,0.23097697,0.6601984,3
1,0.09567852,0.54671377,0.036229275,0.24278823,0.43498117,0.91349727,0.25936922,0.006263648,0.013632638,0.40216407,0.012041444,0.036640856,1
1,0.032494627,0.6065272,0.43103975,0.05726841,0.33682427,0.48277807,0.3061953,0.0147289205,0.0083448235,0.6040417,0.041919667,0.0778373,1
1,0.16504268,0.6116637,0.053248905,0.33064374,0.35923883,0.9276358,0.21627763,0.009195168,0.0048058424,0.28803593,0.019902276,0.014309533,1
1,0.00715895,0.23019958,0.010859555,0.4225133,0.75444543,0.97885096,0.011095227,0.0042820903,0.0056304983,0.55923253,0.011072881,0.0046590446,1
1,0.0139423665,0.43880433,0.0050665513,0.57576084,0.52030116,0.9868816,0.017159153,0.00848116,0.004249815,0.39313754,0.032413434,0.0038019202,1
1,0.013777998,0.21454203,0.010411873,0.3475471,0.43343496,0.9699375,0.013274054,0.03201133,0.00762211,0.62540084,0.32001168,0.012028481,1
1,0.016699668,0.37317348,0.0047502303,0.9091657,0.40807468,0.97370005,0.009570705,0.025132101,0.008456079,0.064563945,0.19361973,0.013093648,1
2,0.23881006,0.012000245,0.01379363,0.007042563,0.00892369,0.02685233,0.27808246,0.5445844,0.81772816,0.47606498,0.43449172,0.14162585,2
2,0.62438524,0.021567784,0.019908102,0.010599661,0.049074054,0.003919123,0.29660395,0.16945341,0.9708082,0.06841115,0.75990474,0.0053645405,2
2,0.87840575,0.0059992727,0.0005408075,0.0066607296,0.012834096,0.00097229437,0.104550555,0.08353318,0.99567163,0.010383,0.89763343,0.0028153048,2
2,0.29541072,0.00737607,0.06839152,0.05188433,0.008897923,0.018480208,0.5835496,0.567529,0.7141398,0.069155335,0.41619697,0.19898838,2
2,0.14042476,0.009530895,0.023400098,0.16341592,0.029757813,0.020705257,0.3327301,0.2966064,0.3037277,0.36342925,0.6641048,0.65216696,3
